wellenlaenge,arbitraer
0.0000002548,0.0304688
0.000000255,0.05
0.0000002552,0.0120313
0.0000002554,0.000546875
0.0000002556,-0.0283594
0.0000002558,-0.0399219
0.000000256,-0.0661719
0.0000002562,-0.110078
0.0000002564,-0.0808594
0.0000002566,-0.108984
0.0000002568,-0.110547
0.000000257,-0.0996875
0.0000002572,-0.0901562
0.0000002574,-0.0572656
0.0000002576,-0.000390625
0.0000002578,0.0313281
0.000000258,0.0864844
0.0000002582,0.129766
0.0000002584,0.0897656
0.0000002586,0.132578
0.0000002588,0.149922
0.000000259,0.16125
0.0000002592,0.180078
0.0000002594,0.139141
0.0000002596,0.119297
0.0000002598,0.100078
0.00000026,0.120625
0.0000002602,0.132031
0.0000002604,0.17375
0.0000002606,0.294844
0.0000002608,0.503516
0.000000261,0.806953
0.0000002612,1.14109
0.0000002614,1.38594
0.0000002616,1.61734
0.0000002618,1.78906
0.000000262,1.84148
0.0000002622,1.82336
0.0000002624,1.67016
0.0000002626,1.45406
0.0000002628,1.24117
0.000000263,0.992188
0.0000002632,0.812813
0.0000002634,0.659063
0.0000002636,0.559844
0.0000002638,0.444453
0.000000264,0.346094
0.0000002642,0.266328
0.0000002644,0.21
0.0000002646,0.145547
0.0000002648,0.110859
0.000000265,0.1
0.0000002652,0.0902344
0.0000002654,0.0699219
0.0000002656,0.0803125
0.0000002658,0.0600781
0.000000266,0.0802344
0.0000002662,0.0797656
0.0000002664,0.0797656
0.0000002666,0.06
0.0000002668,0.0401563
0.000000267,0.0484375
0.0000002672,0.0445313
0.0000002674,0.0121094
0.0000002676,0.006875
0.0000002678,0.0146094
0.000000268,-0.0289844
0.0000002682,-0.0200781
0.0000002684,-0.0492187
0.0000002686,-0.050625
0.0000002688,-0.0897656
0.000000269,-0.120703
0.0000002692,-0.130156
0.0000002694,-0.107109
0.0000002696,-0.09
0.0000002698,-0.0732812
0.00000027,0.0210938
0.0000002702,-0.00226562
0.0000002704,0.0642969
0.0000002706,0.124141
0.0000002708,0.130547
0.000000271,0.157344
0.0000002712,0.179297
0.0000002714,0.157656
0.0000002716,0.159453
0.0000002718,0.132891
0.000000272,0.120391
0.0000002722,0.143203
0.0000002724,0.12875
0.0000002726,0.0992188
0.0000002728,0.150625
0.000000273,0.280078
0.0000002732,0.463516
0.0000002734,0.777656
0.0000002736,1.09469
0.0000002738,1.36711
0.000000274,1.57852
0.0000002742,1.74406
0.0000002744,1.82
0.0000002746,1.82633
0.0000002748,1.71898
0.000000275,1.4957
0.0000002752,1.25813
0.0000002754,1.04211
0.0000002756,0.862656
0.0000002758,0.697656
0.000000276,0.583438
0.0000002762,0.473516
0.0000002764,0.375547
0.0000002766,0.273438
0.0000002768,0.223125
0.000000277,0.143828
0.0000002772,0.109688
0.0000002774,0.107422
0.0000002776,0.0603125
0.0000002778,0.0920313
0.000000278,0.0804688
0.0000002782,0.0909375
0.0000002784,0.0996875
0.0000002786,0.09
0.0000002788,0.051875
0.000000279,0.0592188
0.0000002792,0.0688281
0.0000002794,0.080625
0.0000002796,0.0514844
0.0000002798,0.0597656
0.00000028,0.0359375
0.0000002802,0.0217188
0.0000002804,-0.00828125
0.0000002806,-0.0414844
0.0000002808,-0.0147656
0.000000281,-0.0828125
0.0000002812,-0.123203
0.0000002814,-0.109297
0.0000002816,-0.120937
0.0000002818,-0.0942969
0.000000282,-0.0658594
0.0000002822,-0.0305469
0.0000002824,-0.0417187
0.0000002826,0.014375
0.0000002828,0.095
0.000000283,0.110156
0.0000002832,0.105938
0.0000002834,0.159297
0.0000002836,0.14875
0.0000002838,0.198906
0.000000284,0.166484
0.0000002842,0.15
0.0000002844,0.149922
0.0000002846,0.150547
0.0000002848,0.111484
0.000000285,0.108984
0.0000002852,0.137422
0.0000002854,0.238906
0.0000002856,0.429766
0.0000002858,0.709688
0.000000286,0.999766
0.0000002862,1.34391
0.0000002864,1.59164
0.0000002866,1.76266
0.0000002868,1.80023
0.000000287,1.81875
0.0000002872,1.72406
0.0000002874,1.55828
0.0000002876,1.2893
0.0000002878,1.095
0.000000288,0.871719
0.0000002882,0.711953
0.0000002884,0.579375
0.0000002886,0.426406
0.0000002888,0.377891
0.000000289,0.299219
0.0000002892,0.23
0.0000002894,0.178516
0.0000002896,0.13
0.0000002898,0.0892969
0.00000029,0.0896875
0.0000002902,0.07
0.0000002904,0.0808594
0.0000002906,0.0999219
0.0000002908,0.0790625
0.000000291,0.06
0.0000002912,0.0600781
0.0000002914,0.04
0.0000002916,0.0500781
0.0000002918,0.0403906
0.000000292,0.0401563
0.0000002922,0.0401563
0.0000002924,0.00796875
0.0000002926,-0.0101562
0.0000002928,-0.02
0.000000293,-0.0311719
0.0000002932,-0.0483594
0.0000002934,-0.0700781
0.0000002936,-0.0795312
0.0000002938,-0.0901562
0.000000294,-0.0885937
0.0000002942,-0.110391
0.0000002944,-0.0746875
0.0000002946,-0.04
0.0000002948,-0.0339844
0.000000295,0.0666406
0.0000002952,0.0700781
0.0000002954,0.0995313
0.0000002956,0.118984
0.0000002958,0.13
0.000000296,0.12875
0.0000002962,0.149688
0.0000002964,0.149609
0.0000002966,0.170859
0.0000002968,0.150313
0.000000297,0.140469
0.0000002972,0.140078
0.0000002974,0.110625
0.0000002976,0.147344
0.0000002978,0.194609
0.000000298,0.360547
0.0000002982,0.697969
0.0000002984,0.982891
0.0000002986,1.26398
0.0000002988,1.5282
0.000000299,1.70406
0.0000002992,1.82273
0.0000002994,1.82641
0.0000002996,1.74734
0.0000002998,1.58469
0.0000003,1.34086
0.0000003002,1.13133
0.0000003004,0.91
0.0000003006,0.75125
0.0000003008,0.620156
0.000000301,0.484766
0.0000003012,0.3875
0.0000003014,0.332969
0.0000003016,0.226563
0.0000003018,0.176719
0.000000302,0.136094
0.0000003022,0.09875
0.0000003024,0.0899219
0.0000003026,0.0780469
0.0000003028,0.0600781
0.000000303,0.0810156
0.0000003032,0.08
0.0000003034,0.0796094
0.0000003036,0.0703125
0.0000003038,0.0907031
0.000000304,0.0797656
0.0000003042,0.0601563
0.0000003044,0.070625
0.0000003046,0.03
0.0000003048,0.02
0.000000305,-0.000625
0.0000003052,-0.00914062
0.0000003054,-0.0298437
0.0000003056,-0.0199219
0.0000003058,-0.0519531
0.000000306,-0.0909375
0.0000003062,-0.11
0.0000003064,-0.100859
0.0000003066,-0.0928906
0.0000003068,-0.0711719
0.000000307,-0.0716406
0.0000003072,-0.0273437
0.0000003074,0.00570313
0.0000003076,0.0475781
0.0000003078,0.0932813
0.000000308,0.138984
0.0000003082,0.150469
0.0000003084,0.160078
0.0000003086,0.139375
0.0000003088,0.139688
0.000000309,0.160781
0.0000003092,0.138672
0.0000003094,0.110469
0.0000003096,0.140625
0.0000003098,0.122188
0.00000031,0.112344
0.0000003102,0.203672
0.0000003104,0.336172
0.0000003106,0.627969
0.0000003108,0.959453
0.000000311,1.25727
0.0000003112,1.49461
0.0000003114,1.70469
0.0000003116,1.79242
0.0000003118,1.83477
0.000000312,1.76484
0.0000003122,1.57703
0.0000003124,1.3982
0.0000003126,1.12797
0.0000003128,0.920078
0.000000313,0.758359
0.0000003132,0.613281
0.0000003134,0.498047
0.0000003136,0.396172
0.0000003138,0.322188
0.000000314,0.25
0.0000003142,0.194297
0.0000003144,0.150078
0.0000003146,0.124766
0.0000003148,0.0597656
0.000000315,0.08125
0.0000003152,0.0894531
0.0000003154,0.0798438
0.0000003156,0.0801563
0.0000003158,0.0700781
0.000000316,0.08
0.0000003162,0.0815625
0.0000003164,0.100781
0.0000003166,0.0563281
0.0000003168,0.0495313
0.000000317,0.0688281
0.0000003172,0.0127344
0.0000003174,-0.00921875
0.0000003176,0.000546875
0.0000003178,-0.0324219
0.000000318,-0.0417187
0.0000003182,-0.04
0.0000003184,-0.0904687
0.0000003186,-0.0596875
0.0000003188,-0.116484
0.000000319,-0.111562
0.0000003192,-0.09375
0.0000003194,-0.0520312
0.0000003196,-0.0291406
0.0000003198,0.030625
0.00000032,0.0741406
0.0000003202,0.104609
0.0000003204,0.139922
0.0000003206,0.128906
0.0000003208,0.163125
0.000000321,0.163672
0.0000003212,0.151953
0.0000003214,0.140234
0.0000003216,0.148906
0.0000003218,0.135
0.000000322,0.0996094
0.0000003222,0.119531
0.0000003224,0.106563
0.0000003226,0.202109
0.0000003228,0.327734
0.000000323,0.618672
0.0000003232,0.898047
0.0000003234,1.20859
0.0000003236,1.4525
0.0000003238,1.6932
0.000000324,1.8075
0.0000003242,1.83062
0.0000003244,1.75648
0.0000003246,1.6068
0.0000003248,1.41891
0.000000325,1.17211
0.0000003252,0.958438
0.0000003254,0.781328
0.0000003256,0.648359
0.0000003258,0.51875
0.000000326,0.439375
0.0000003262,0.357969
0.0000003264,0.259375
0.0000003266,0.197344
0.0000003268,0.117422
0.000000327,0.0998438
0.0000003272,0.0791406
0.0000003274,0.0819531
0.0000003276,0.0892188
0.0000003278,0.0585938
0.000000328,0.0607813
0.0000003282,0.0702344
0.0000003284,0.0799219
0.0000003286,0.0801563
0.0000003288,0.09
0.000000329,0.0489063
0.0000003292,0.03
0.0000003294,0.0402344
0.0000003296,0.0291406
0.0000003298,1.42109E-16
0.00000033,-0.000859375
0.0000003302,-0.0310937
0.0000003304,-0.0404687
0.0000003306,-0.0678906
0.0000003308,-0.1
0.000000331,-0.0799219
0.0000003312,-0.110469
0.0000003314,-0.120469
0.0000003316,-0.0998437
0.0000003318,-0.0803125
0.000000332,-0.0264844
0.0000003322,0.0103125
0.0000003324,0.05
0.0000003326,0.102734
0.0000003328,0.117734
0.000000333,0.15
0.0000003332,0.139375
0.0000003334,0.169453
0.0000003336,0.142813
0.0000003338,0.138516
0.000000334,0.141797
0.0000003342,0.12
0.0000003344,0.140469
0.0000003346,0.101328
0.0000003348,0.117578
0.000000335,0.159453
0.0000003352,0.284453
0.0000003354,0.552266
0.0000003356,0.863672
0.0000003358,1.16914
0.000000336,1.43273
0.0000003362,1.63742
0.0000003364,1.79875
0.0000003366,1.83867
0.0000003368,1.82047
0.000000337,1.70305
0.0000003372,1.47234
0.0000003374,1.22914
0.0000003376,0.979922
0.0000003378,0.809531
0.000000338,0.633516
0.0000003382,0.526094
0.0000003384,0.440703
0.0000003386,0.337266
0.0000003388,0.257031
0.000000339,0.195938
0.0000003392,0.169219
0.0000003394,0.125313
0.0000003396,0.069375
0.0000003398,0.0905469
0.00000034,0.0795313
0.0000003402,0.0901563
0.0000003404,0.0799219
0.0000003406,0.0909375
0.0000003408,0.079375
0.000000341,0.0709375
0.0000003412,0.0790625
0.0000003414,0.0386719
0.0000003416,0.0632031
0.0000003418,0.056875
0.000000342,0.0199219
0.0000003422,0.0407031
0.0000003424,0.0188281
0.0000003426,-0.00117187
0.0000003428,-0.0102344
0.000000343,-0.0323437
0.0000003432,-0.0910937
0.0000003434,-0.0903125
0.0000003436,-0.120312
0.0000003438,-0.118359
0.000000344,-0.0814062
0.0000003442,-0.04
0.0000003444,-0.0300781
0.0000003446,0.0120313
0.0000003448,0.0590625
0.000000345,0.0688281
0.0000003452,0.120547
0.0000003454,0.150313
0.0000003456,0.150234
0.0000003458,0.16
0.000000346,0.140781
0.0000003462,0.149297
0.0000003464,0.141094
0.0000003466,0.140781
0.0000003468,0.128828
0.000000347,0.142813
0.0000003472,0.101328
0.0000003474,0.1375
0.0000003476,0.31125
0.0000003478,0.552578
0.000000348,0.839688
0.0000003482,1.14023
0.0000003484,1.42898
0.0000003486,1.63273
0.0000003488,1.76461
0.000000349,1.84359
0.0000003492,1.80648
0.0000003494,1.63961
0.0000003496,1.44023
0.0000003498,1.19094
0.00000035,0.955625
0.0000003502,0.803203
0.0000003504,0.648828
0.0000003506,0.549375
0.0000003508,0.418984
0.000000351,0.345859
0.0000003512,0.277891
0.0000003514,0.229766
0.0000003516,0.157422
0.0000003518,0.102031
0.000000352,0.0697656
0.0000003522,0.0599219
0.0000003524,0.0590625
0.0000003526,0.0528125
0.0000003528,0.0909375
0.000000353,0.0750781
0.0000003532,0.0607813
0.0000003534,0.0909375
0.0000003536,0.07
0.0000003538,0.0824219
0.000000354,0.0797656
0.0000003542,0.0472656
0.0000003544,0.0399219
0.0000003546,0.0282031
0.0000003548,-0.00992187
0.000000355,0.00828125
0.0000003552,-0.0491406
0.0000003554,-0.0514062
0.0000003556,-0.112031
0.0000003558,-0.128437
0.000000356,-0.101094
0.0000003562,-0.101328
0.0000003564,-0.11
0.0000003566,-0.0671094
0.0000003568,-0.031875
0.000000357,0.00140625
0.0000003572,0.0277344
0.0000003574,0.102891
0.0000003576,0.100234
0.0000003578,0.13
0.000000358,0.138906
0.0000003582,0.159063
0.0000003584,0.161406
0.0000003586,0.140703
0.0000003588,0.132266
0.000000359,0.110625
0.0000003592,0.109844
0.0000003594,0.102734
0.0000003596,0.108203
0.0000003598,0.187109
0.00000036,0.300391
0.0000003602,0.506406
0.0000003604,0.803281
0.0000003606,1.09422
0.0000003608,1.38664
0.000000361,1.61906
0.0000003612,1.75656
0.0000003614,1.8243
0.0000003616,1.82156
0.0000003618,1.70086
0.000000362,1.50305
0.0000003622,1.26656
0.0000003624,1.01945
0.0000003626,0.856484
0.0000003628,0.670391
0.000000363,0.564141
0.0000003632,0.444219
0.0000003634,0.373281
0.0000003636,0.281641
0.0000003638,0.251875
0.000000364,0.164297
0.0000003642,0.140469
0.0000003644,0.111484
0.0000003646,0.09
0.0000003648,0.0899219
0.000000365,0.0828906
0.0000003652,0.0396875
0.0000003654,0.080625
0.0000003656,0.08
0.0000003658,0.0800781
0.000000366,0.0698438
0.0000003662,0.0498438
0.0000003664,0.0600781
0.0000003666,0.0499219
0.0000003668,0.0385938
0.000000367,-0.0139062
0.0000003672,-0.0186719
0.0000003674,-0.000859375
0.0000003676,-0.0429687
0.0000003678,-0.0600781
0.000000368,-0.0603906
0.0000003682,-0.0803125
0.0000003684,-0.1
0.0000003686,-0.110391
0.0000003688,-0.12
0.000000369,-0.0678906
0.0000003692,-0.0392969
0.0000003694,-0.01
0.0000003696,0.0321094
0.0000003698,0.0716406
0.00000037,0.100781
0.0000003702,0.109375
0.0000003704,0.129844
0.0000003706,0.15
0.0000003708,0.149922
0.000000371,0.149844
0.0000003712,0.139609
0.0000003714,0.11
0.0000003716,0.13125
0.0000003718,0.129922
0.000000372,0.12
0.0000003722,0.125156
0.0000003724,0.226406
0.0000003726,0.441641
0.0000003728,0.775234
0.000000373,1.06586
0.0000003732,1.35703
0.0000003734,1.59422
0.0000003736,1.75117
0.0000003738,1.82
0.000000374,1.83203
0.0000003742,1.71063
0.0000003744,1.50352
0.0000003746,1.28273
0.0000003748,1.05672
0.000000375,0.848594
0.0000003752,0.7
0.0000003754,0.565078
0.0000003756,0.443594
0.0000003758,0.355313
0.000000376,0.301016
0.0000003762,0.218203
0.0000003764,0.200391
0.0000003766,0.117188
0.0000003768,0.0796875
0.000000377,0.0889063
0.0000003772,0.0396875
0.0000003774,0.0625
0.0000003776,0.0903125
0.0000003778,0.0594531
0.000000378,0.0700781
0.0000003782,0.0396094
0.0000003784,0.0711719
0.0000003786,0.0891406
0.0000003788,0.0592969
0.000000379,0.0282031
0.0000003792,0.00953125
0.0000003794,0.009375
0.0000003796,-0.0135937
0.0000003798,-0.0395312
0.00000038,-0.0190625
0.0000003802,-0.0325781
0.0000003804,-0.06125
0.0000003806,-0.101328
0.0000003808,-0.111016
0.000000381,-0.14
0.0000003812,-0.106406
0.0000003814,-0.0889062
0.0000003816,-0.0579687
0.0000003818,0.00398438
0.000000382,0.0415625
0.0000003822,0.0826563
0.0000003824,0.100078
0.0000003826,0.120859
0.0000003828,0.141406
0.000000383,0.170078
0.0000003832,0.149844
0.0000003834,0.160547
0.0000003836,0.159844
0.0000003838,0.16
0.000000384,0.110313
0.0000003842,0.120703
0.0000003844,0.119844
0.0000003846,0.137109
0.0000003848,0.251016
0.000000385,0.442344
0.0000003852,0.740703
0.0000003854,1.04
0.0000003856,1.3343
0.0000003858,1.5875
0.000000386,1.76359
0.0000003862,1.82641
0.0000003864,1.82797
0.0000003866,1.72414
0.0000003868,1.51258
0.000000387,1.27586
0.0000003872,1.08805
0.0000003874,0.870938
0.0000003876,0.719922
0.0000003878,0.554219
0.000000388,0.429922
0.0000003882,0.376016
0.0000003884,0.296797
0.0000003886,0.236172
0.0000003888,0.178203
0.000000389,0.130938
0.0000003892,0.0785938
0.0000003894,0.0689844
0.0000003896,0.0601563
0.0000003898,0.0871094
0.00000039,0.109922
0.0000003902,0.0823438
0.0000003904,0.0485156
0.0000003906,0.0539063
0.0000003908,0.0700781
0.000000391,0.0707031
0.0000003912,0.069375
0.0000003914,0.0473438
0.0000003916,0.0499219
0.0000003918,0.0379688
0.000000392,0.00835938
0.0000003922,0.00296875
0.0000003924,0.00820313
0.0000003926,-0.0422656
0.0000003928,-0.0305469
0.000000393,-0.075625
0.0000003932,-0.09
0.0000003934,-0.0900781
0.0000003936,-0.0900781
0.0000003938,-0.0776562
0.000000394,-0.0497656
0.0000003942,-0.0178125
0.0000003944,0.0414063
0.0000003946,0.0632813
0.0000003948,0.11875
0.000000395,0.141641
0.0000003952,0.159766
0.0000003954,0.128516
0.0000003956,0.148672
0.0000003958,0.16
0.000000396,0.159922
0.0000003962,0.148125
0.0000003964,0.120391
0.0000003966,0.119453
0.0000003968,0.0988281
0.000000397,0.155469
0.0000003972,0.232266
0.0000003974,0.46
0.0000003976,0.728906
0.0000003978,1.02148
0.000000398,1.34711
0.0000003982,1.58937
0.0000003984,1.71977
0.0000003986,1.84766
0.0000003988,1.84023
0.000000399,1.73016
0.0000003992,1.55391
0.0000003994,1.30461
0.0000003996,1.05867
0.0000003998,0.879453
0.0000004,0.714297
0.0000004002,0.583047
0.0000004004,0.501328
0.0000004006,0.372422
0.0000004008,0.301016
0.000000401,0.201719
0.0000004012,0.141953
0.0000004014,0.131094
0.0000004016,0.0923438
0.0000004018,0.0901563
0.000000402,0.0803906
0.0000004022,0.0804688
0.0000004024,0.0600781
0.0000004026,0.0791406
0.0000004028,0.0805469
0.000000403,0.0801563
0.0000004032,0.0701563
0.0000004034,0.0603906
0.0000004036,0.0407813
0.0000004038,0.0399219
0.000000404,0.0492188
0.0000004042,0.0699219
0.0000004044,0.0416406
0.0000004046,0.00125
0.0000004048,-0.00867187
0.000000405,-0.0507031
0.0000004052,-0.0800781
0.0000004054,-0.0699219
0.0000004056,-0.0802344
0.0000004058,-0.120703
0.000000406,-0.118984
0.0000004062,-0.0897656
0.0000004064,-0.0483594
0.0000004066,-0.0175
0.0000004068,0.0325
0.000000407,0.0930469
0.0000004072,0.120938
0.0000004074,0.130313
0.0000004076,0.140859
0.0000004078,0.170156
0.000000408,0.17
0.0000004082,0.169609
0.0000004084,0.14
0.0000004086,0.150391
0.0000004088,0.15
0.000000409,0.15
0.0000004092,0.119844
0.0000004094,0.132266
0.0000004096,0.204844
0.0000004098,0.369844
0.00000041,0.637813
0.0000004102,0.940156
0.0000004104,1.23258
0.0000004106,1.51273
0.0000004108,1.71102
0.000000411,1.80953
0.0000004112,1.82875
0.0000004114,1.76914
0.0000004116,1.61
0.0000004118,1.34023
0.000000412,1.12797
0.0000004122,0.889453
0.0000004124,0.735391
0.0000004126,0.629219
0.0000004128,0.50875
0.000000413,0.408828
0.0000004132,0.306797
0.0000004134,0.25
0.0000004136,0.183672
0.0000004138,0.150703
0.000000414,0.122031
0.0000004142,0.100234
0.0000004144,0.0807813
0.0000004146,0.08
0.0000004148,0.0799219
0.000000415,0.08
0.0000004152,0.08
0.0000004154,0.0797656
0.0000004156,0.0701563
0.0000004158,0.0598438
0.000000416,0.0600781
0.0000004162,0.0388281
0.0000004164,0.0100781
0.0000004166,0.0195313
0.0000004168,-0.0101562
0.000000417,-0.00945312
0.0000004172,-0.00945312
0.0000004174,-0.0417969
0.0000004176,-0.0698437
0.0000004178,-0.0905469
0.000000418,-0.0999219
0.0000004182,-0.0900781
0.0000004184,-0.0999219
0.0000004186,-0.0892187
0.0000004188,-0.07875
0.000000419,-0.0251562
0.0000004192,0.0242188
0.0000004194,0.0746094
0.0000004196,0.122031
0.0000004198,0.130781
0.00000042,0.150703
0.0000004202,0.159688
0.0000004204,0.160859
0.0000004206,0.178516
0.0000004208,0.137891
0.000000421,0.150859
0.0000004212,0.128438
0.0000004214,0.100313
0.0000004216,0.120938
0.0000004218,0.133359
0.000000422,0.210156
0.0000004222,0.380234
0.0000004224,0.652266
0.0000004226,0.956094
0.0000004228,1.23008
0.000000423,1.49969
0.0000004232,1.69547
0.0000004234,1.78
0.0000004236,1.84992
0.0000004238,1.74484
0.000000424,1.59766
0.0000004242,1.37953
0.0000004244,1.12797
0.0000004246,0.910938
0.0000004248,0.754766
0.000000425,0.61
0.0000004252,0.489844
0.0000004254,0.389531
0.0000004256,0.334375
0.0000004258,0.227734
0.000000426,0.190078
0.0000004262,0.160859
0.0000004264,0.0824219
0.0000004266,0.0920313
0.0000004268,0.100938
0.000000427,0.0689844
0.0000004272,0.0796094
0.0000004274,0.0995313
0.0000004276,0.0603125
0.0000004278,0.061875
0.000000428,0.0803125
0.0000004282,0.0780469
0.0000004284,0.0494531
0.0000004286,0.0525
0.0000004288,0.0374219
0.000000429,-0.0130469
0.0000004292,0.0235156
0.0000004294,0.0323438
0.0000004296,-0.02125
0.0000004298,-0.0115625
0.00000043,-0.065
0.0000004302,-0.0922656
0.0000004304,-0.0897656
0.0000004306,-0.0934375
0.0000004308,-0.0991406
0.000000431,-0.065625
0.0000004312,-0.0598437
0.0000004314,-0.0147656
0.0000004316,0.0421875
0.0000004318,0.0613281
0.000000432,0.0925781
0.0000004322,0.142969
0.0000004324,0.150938
0.0000004326,0.182344
0.0000004328,0.17
0.000000433,0.148516
0.0000004332,0.139922
0.0000004334,0.129688
0.0000004336,0.129922
0.0000004338,0.120313
0.000000434,0.130156
0.0000004342,0.119063
0.0000004344,0.176484
0.0000004346,0.346094
0.0000004348,0.621484
0.000000435,0.915078
0.0000004352,1.19453
0.0000004354,1.51195
0.0000004356,1.69984
0.0000004358,1.81586
0.000000436,1.82039
0.0000004362,1.77008
0.0000004364,1.58812
0.0000004366,1.36563
0.0000004368,1.17133
0.000000437,0.96
0.0000004372,0.766406
0.0000004374,0.638125
0.0000004376,0.489453
0.0000004378,0.395
0.000000438,0.318906
0.0000004382,0.271328
0.0000004384,0.222734
